ArraySize,SelectionSort,MergeSort
2130,0.935875
2140,0.931459
2150,0.939625
2160,0.945041
2170,1.00646
2180,0.9845
2190,1.03412
2200,0.954708
2210,0.963125
2220,0.958875
2230,0.975667
2240,0.968583
2250,0.996375
2260,0.96975
2270,0.992792
2280,0.993292
2290,0.98875
2300,1.00642
2310,1.00217
2320,0.998208
2330,1.03404
2340,1.09462
2350,1.04225
2360,0.979625
2370,1.01229
2380,1.013
2390,1.02396
2400,1.02521
2410,1.05012
2420,1.05396
2430,1.03554
2440,1.04721
2450,1.05608
2460,1.05479
2470,1.25021
2480,1.17717
2490,1.03242
2500,1.055
2510,1.08288
2520,1.08204
2530,1.06317
2540,1.06092
2550,1.11471
2560,1.10025
2570,1.11108
2580,1.16587
2590,2.02725
2600,5.304
2610,4.64821
2620,6.96133
2630,1.77308
2640,1.18179
2650,4.632
2660,1.15246
2670,1.35792
2680,3.92488
2690,7.90158
2700,1.57971
2710,1.35092
2720,1.51838
2730,1.30117
2740,3.02546
2750,1.26842
2760,1.20071
2770,1.24504
2780,1.23379
2790,1.26358
2800,1.22687
2810,1.16367
2820,1.41987
2830,1.15821
2840,1.154
2850,1.23304
2860,1.243
2870,1.29004
2880,1.263
2890,1.20996
2900,1.24521
2910,1.31954
2920,1.28258
2930,1.27913
2940,1.37133
2950,1.24317
2960,1.27192
2970,1.27917
2980,1.29287
2990,1.30779
3000,1.30696
3010,1.29654
3020,1.31446
3030,1.32079
3040,1.307
3050,1.37796
3060,1.25121
3070,1.34296
3080,1.32742
3090,1.33379
3100,1.34625
3110,1.40717
3120,1.29438
3130,1.36413
3140,1.42783
3150,1.43421
3160,1.27196
3170,1.36029
3180,1.38592
3190,1.43333
3200,1.34271
3210,1.35254
3220,1.42633
3230,1.46562
3240,1.39558
3250,1.36496
3260,1.43196
3270,1.3795
3280,1.4315
3290,1.43354
3300,1.47258
3310,1.37779
3320,1.36583
3330,1.46454
3340,1.492
3350,1.45642
3360,1.53471
3370,1.48762
3380,1.49229
3390,1.46729
3400,1.47525
3410,1.50087
3420,1.48138
3430,1.38854
3440,1.48567
3450,1.53117
3460,1.58717
3470,1.50346
3480,1.57154
3490,1.42379
3500,1.49458
3510,1.52717
3520,1.50421
3530,1.44733
3540,1.54567
3550,1.58008
3560,1.57292
3570,1.47717
3580,1.55438
3590,1.50775
3600,1.50908
3610,1.59192
3620,1.60254
3630,1.62192
3640,1.60604
3650,1.74783
3660,1.5815
3670,1.52267
3680,1.60758
3690,1.64771
3700,1.50254
3710,1.58192
3720,1.622
3730,1.62842
3740,1.64283
3750,1.68692
3760,1.66725
3770,1.64017
3780,1.64075
3790,1.65696
3800,1.68579
3810,1.66421
3820,1.66954
3830,1.85238
3840,1.69954
3850,1.70304
3860,1.73962
3870,1.72025
3880,1.74283
3890,1.75558
3900,1.73962
3910,1.73692
3920,1.87379
3930,1.62842
3940,1.68817
3950,1.79163
3960,1.65637
3970,1.7525
3980,1.74238
3990,1.79492
4000,1.87921
4010,1.72192
4020,1.66708
4030,1.77692
4040,1.81262
4050,1.659
4060,1.7065
4070,1.8305
4080,1.78746
4090,1.79183
4100,1.71371
4110,1.68829
4120,1.716
4130,2.4975
4140,1.92704
4150,4.09792
4160,2.28442
4170,3.285
4180,2.13179
4190,1.93721
4200,2.40225
4210,2.59442
4220,3.38658
4230,3.04913
4240,2.28429
4250,2.43508
4260,2.08312
4270,2.16042
4280,1.93013
4290,1.99167
4300,2.00033
4310,2.0025
4320,2.00383
4330,2.11679
4340,2.26604
4350,4.24692
4360,3.64254
4370,2.69158
4380,2.23029
4390,2.578
4400,2.03933
4410,2.043
4420,2.42008
4430,2.07492
4440,2.03196
4450,2.33679
4460,2.00183
4470,2.02775
4480,2.109
4490,2.08517
4500,2.05404
4510,2.11204
4520,2.09442
4530,2.13512
4540,2.03388
4550,2.10183
4560,2.29738
4570,2.08583
4580,2.05221
4590,2.48342
4600,2.06554
4610,2.06433
4620,2.32992
4630,2.28321
4640,2.16392
4650,2.14938
4660,2.58929
4670,2.09025
4680,2.09429
4690,2.23342
4700,2.11383
4710,2.24446
4720,2.37133
4730,2.13762
4740,2.25475
4750,2.68237
4760,5.51987
4770,2.26475
4780,3.19746
4790,3.27975
4800,2.91188
4810,2.41196
4820,2.20863
4830,2.24925
4840,2.30217
4850,2.32096
4860,2.61133
4870,2.41029
4880,2.77504
4890,2.53421
4900,2.46375
4910,2.27804
4920,2.97704
4930,4.32092
4940,3.34879
4950,2.73733
4960,3.834
4970,2.88592
4980,7.31979
4990,12.913
5000,3.46021
5010,2.39838
5020,2.38642
5030,2.48954
5040,2.33175
5050,2.38488
5060,2.34071
5070,2.3215
5080,2.94383
5090,2.47908
5100,2.30642
5110,2.31617
5120,2.34287
5130,2.40621
5140,2.37312
5150,2.4675
5160,2.50563
5170,2.58717
5180,2.94813
5190,2.43975
5200,2.38796
5210,2.45571
5220,2.39408
5230,2.47138
5240,2.52208
5250,2.47133
5260,2.42083
5270,2.39754
5280,2.396
5290,2.42196
5300,2.40467
5310,2.38571
5320,2.43833
5330,2.43283
5340,2.436
5350,2.43779
5360,2.42054
5370,2.40692
5380,2.41463
5390,2.44096
5400,2.42767
5410,2.46108
5420,2.44608
5430,2.56708
5440,2.95083
5450,10.2736
5460,10.3879
5470,13.2276
5480,4.66083
5490,5.43208
5500,5.39825
5510,2.83767
5520,3.46829
5530,3.01954
5540,5.00604
5550,3.737
5560,2.81663
5570,3.448
5580,3.45538
5590,4.812
5600,2.70042
5610,2.67496
5620,3.41421
5630,2.63571
5640,2.67692
5650,2.60392
5660,2.62
5670,2.59171
5680,2.70425
5690,2.7415
5700,2.76304
5710,2.80633
5720,2.66325
5730,2.64087
5740,2.62075
5750,2.63108
5760,2.63179
5770,2.60129
5780,2.65371
5790,2.61825
5800,2.63004
5810,2.61608
5820,2.66717
5830,2.64637
5840,2.69892
5850,2.84179
5860,2.76421
5870,2.71746
5880,2.70067
5890,2.65271
5900,2.67413
5910,2.69067
5920,2.69079
5930,2.68046
5940,2.67983
5950,2.70425
5960,2.70225
5970,2.69296
5980,2.69937
5990,2.71404
6000,2.73892
6010,2.80454
6020,2.80375
6030,2.70512
6040,2.72346
6050,2.74167
6060,2.73958
6070,2.69983
6080,2.76842
6090,2.83304
6100,2.84408
6110,2.87138
6120,2.85113
6130,2.82538
6140,2.84154
6150,2.85342
6160,2.91237
6170,2.84921
6180,2.84138
6190,2.77146
6200,2.81242
6210,2.87317
6220,2.73492
6230,2.83942
6240,2.83475
6250,2.81383
6260,2.875
6270,2.84558
6280,2.86937
6290,2.83908
6300,2.85771
6310,2.83254
6320,2.85554
6330,2.85471
6340,2.88167
6350,2.85583
6360,2.88354
6370,2.77958
6380,2.86304
6390,2.89742
6400,2.95846
6410,2.85096
6420,2.95358
6430,2.926
6440,2.94154
6450,2.94604
6460,2.9685
6470,2.93562
6480,2.97925
6490,2.97992
6500,3.00108
6510,3.00183
6520,3.02146
6530,2.98792
6540,3.03004
6550,3.01504
6560,3.03083
6570,2.88929
6580,3.00046
6590,3.00883
6600,3.03704
6610,3.01825
6620,3.02896
6630,3.00392
6640,3.02312
6650,3.01796
6660,3.05392
6670,3.04675
6680,3.07704
6690,3.06821
6700,3.10029
6710,3.0705
6720,3.09758
6730,3.08038
6740,3.11517
6750,3.08829
6760,3.13692
6770,3.06408
6780,3.097
6790,3.08487
6800,3.06996
6810,2.98954
6820,3.11779
6830,3.07958
6840,3.13829
6850,3.09413
6860,3.11875
6870,3.1615
6880,3.19958
6890,3.16558
6900,3.20358
6910,3.15671
6920,3.19179
6930,3.18621
6940,3.18721
6950,3.17542
6960,3.20258
6970,3.06933
6980,3.18433
6990,3.17708
7000,3.17804
7010,3.16146
7020,3.18921
7030,3.20729
7040,3.11608
7050,3.16383
7060,3.22008
7070,3.23325
7080,3.17367
7090,3.13992
7100,3.191
7110,3.18121
7120,3.2125
7130,3.19521
7140,3.247
7150,3.19971
7160,3.29408
7170,3.27996
7180,3.31354
7190,3.25654
7200,3.32437
7210,3.31962
7220,3.34958
7230,3.30425
7240,3.32196
7250,3.30308
7260,3.35367
7270,3.33367
7280,3.33975
7290,3.33513
7300,3.379
7310,3.3355
7320,3.32517
7330,3.19396
7340,3.24554
7350,3.34117
7360,3.45067
7370,3.32946
7380,3.37204
7390,3.35021
7400,3.33683
7410,3.30742
7420,3.36896
7430,3.32292
7440,3.29062
7450,3.27038
7460,3.29767
7470,3.39654
7480,3.41908
7490,3.40004
7500,3.42775
7510,3.42292
7520,3.42633
7530,3.40604
7540,3.45725
7550,3.41054
7560,3.45296
7570,3.44762
7580,3.45921
7590,3.42971
7600,3.46708
7610,3.43783
7620,3.48021
7630,3.49967
7640,3.53604
7650,3.51825
7660,3.55017
7670,3.46058
7680,3.47012
7690,3.45621
7700,3.52167
7710,3.47342
7720,3.53187
7730,3.47796
7740,3.47842
7750,3.50717
7760,3.56196
7770,3.51437
7780,3.514
7790,3.55621
7800,3.58425
7810,3.55121
7820,3.55758
7830,3.45654
7840,3.56487
7850,3.53867
7860,3.57342
7870,3.53992
7880,3.65579
7890,3.63683
7900,3.68308
7910,3.64404
7920,3.67871
7930,3.65196
7940,3.69704
7950,3.67404
7960,3.63283
7970,3.59029
7980,3.61371
7990,3.56742
8000,3.6725
8010,3.65212
8020,3.68487
8030,3.66717
8040,3.68296
8050,3.67796
8060,3.70113
8070,3.65837
8080,3.69362
8090,3.68679
8100,3.72504
8110,3.70321
8120,3.633
8130,3.68267
8140,3.72875
8150,3.68608
8160,3.65379
8170,3.71108
8180,3.71533
8190,3.72463
8200,3.94779
8210,3.83308
8220,3.78563
8230,3.82196
8240,3.89763
8250,3.86425
8260,3.93763
8270,3.91662
8280,3.73937
8290,3.75025
8300,3.80554
8310,3.76496
8320,3.81562
8330,3.7705
8340,3.86004
8350,3.77721
8360,3.81317
8370,3.82558
8380,3.87129
8390,3.74383
8400,3.87183
8410,3.88429
8420,3.81
8430,3.85175
8440,3.92458
8450,3.85671
8460,3.84342
8470,3.92317
8480,3.98325
8490,3.97546
8500,3.77979
8510,3.88458
8520,3.91371
8530,3.91183
8540,3.92829
8550,3.88729
8560,3.96858
8570,4.04542
8580,3.96846
8590,3.94746
8600,4.02908
8610,3.97063
8620,4.01312
8630,3.98417
8640,4.00342
8650,3.96113
8660,3.98246
8670,4.004
8680,3.99208
8690,3.99017
8700,3.84646
8710,3.96625
8720,3.98283
8730,3.97275
8740,3.92629
8750,4.01033
8760,3.95271
8770,3.98146
8780,4.06004
8790,4.00462
8800,4.03208
8810,4.02079
8820,4.04892
8830,4.03921
8840,4.04058
8850,4.0255
8860,3.904
8870,4.05821
8880,3.95363
8890,4.03879
8900,4.09092
8910,4.07717
8920,4.05858
8930,4.14229
8940,4.18746
8950,4.15425
8960,4.17929
8970,4.18471
8980,4.08179
8990,4.08142
9000,4.10517
9010,4.117
9020,4.12988
9030,4.123
9040,4.14758
9050,4.13742
9060,4.14042
9070,4.10458
9080,4.15904
9090,4.14271
9100,4.17479
9110,4.16387
9120,4.15275
9130,4.32525
9140,4.36196
9150,4.39238
9160,4.33275
9170,4.30425
9180,4.06325
9190,4.21075
9200,4.22975
9210,4.35438
9220,4.12946
9230,4.21846
9240,4.23925
9250,4.22442
9260,4.2355
9270,4.23021
9280,4.26975
9290,4.23604
9300,4.26429
9310,4.24579
9320,4.28979
9330,4.25792
9340,4.25796
9350,4.39904
9360,4.43438
9370,4.441
9380,4.43908
9390,4.40175
9400,4.32225
9410,4.32921
9420,4.3835
9430,4.40883
9440,4.42063
9450,4.49875
9460,4.29683
9470,4.59108
9480,4.50887
9490,4.34446
9500,4.37808
9510,4.40575
9520,4.43704
9530,4.43337
9540,4.43629
9550,4.43483
9560,4.45396
9570,4.43896
9580,4.57267
9590,4.60121
9600,4.40996
9610,4.48208
9620,4.49375
9630,4.49258
9640,4.50004
9650,4.53183
9660,4.442
9670,4.41038
9680,7.30792
9690,5.08667
9700,4.71529
9710,4.91967
9720,4.87025
9730,4.70975
9740,4.66179
9750,4.80992
9760,4.741
9770,4.79025
9780,4.62467
9790,4.60542
9800,4.6735
9810,4.57467
9820,4.57571
9830,4.5745
9840,4.61437
9850,4.57238
9860,4.65567
9870,4.75092
9880,4.52663
9890,4.56392
9900,4.63383
9910,4.57608
9920,4.55917
9930,4.67771
9940,4.61704
9950,4.55846
9960,4.79946
9970,4.82704
9980,4.97112
9990,4.98025
10000,4.79404
10010,5.16425
10020,4.81079
10030,14.1407
10040,13.5405
10050,6.01863
10060,4.745
10070,4.70587
10080,4.78396
10090,4.72217
10100,4.83033
10110,4.899
10120,4.84112
10130,4.85187
10140,4.78958
10150,4.78238
10160,4.70962
10170,4.89683
10180,4.76921
10190,4.72337
10200,4.80129
10210,4.83817
10220,4.80692
10230,4.90587
10240,4.828
10250,4.86538
10260,4.89842
10270,4.87783
10280,4.88387
10290,4.95208
10300,4.80604
10310,4.76283
10320,4.81629
10330,4.80617
10340,4.82496
10350,4.86071
10360,4.84867
10370,4.79
10380,4.86033
10390,4.84858
10400,4.87863
10410,4.87196
10420,4.93833
10430,4.89
10440,4.95667
10450,4.85238
10460,4.86375
10470,4.88087
10480,4.90937
10490,4.85633
10500,4.85538
10510,4.91929
10520,4.87604
10530,4.90758
10540,4.92271
10550,4.91608
10560,4.87096
10570,4.92558
10580,4.87708
10590,4.8865
10600,4.94917
10610,4.93525
10620,4.94504
10630,4.95237
10640,5.06663
10650,5.05533
10660,4.93938
10670,4.95312
10680,5.382
10690,7.62583
10700,6.30746
10710,5.16667
10720,5.23779
10730,5.50171
10740,5.68646
10750,5.26742
10760,5.35767
10770,5.41546
10780,5.21671
10790,5.21025
10800,5.2895
10810,5.29237
10820,5.29317
10830,5.55779
10840,5.37863
10850,20.3698
10860,15.2669
10870,9.34617
10880,10.405
10890,17.8082
10900,7.90121
10910,6.99075
10920,10.478
10930,6.33642
10940,5.53775
10950,5.20725
10960,5.36546
10970,5.25692
10980,5.34642
10990,5.25
11000,5.51217
11010,5.43579
11020,5.49683
11030,5.45046
11040,5.48529
11050,5.34392
11060,5.3995
11070,5.33096
11080,5.37492
11090,5.30479
11100,5.23071
11110,5.46896
11120,5.18892
11130,5.20017
11140,5.21333
11150,5.34467
11160,5.38975
11170,5.22229
11180,5.22138
11190,5.24029
11200,5.36362
11210,5.35858
11220,5.27379
11230,5.20388
11240,5.24492
11250,5.32429
11260,5.44062
11270,5.40825
11280,5.33704
11290,5.33783
11300,5.36988
11310,5.51792
11320,5.45658
11330,5.45075
11340,5.39796
11350,5.46237
11360,5.39513
11370,5.3165
11380,5.35942
11390,5.40071
11400,5.73071
11410,5.39925
11420,5.58488
11430,5.393
11440,5.92404
11450,5.50221
11460,5.56946
11470,5.47246
11480,5.51108
11490,5.52733
11500,6.71883
11510,63.4377
11520,33.5645
11530,5.66146
11540,8.66017
11550,10.6441
11560,5.43925
11570,5.43125
11580,5.65354
11590,5.4305
11600,5.46929
11610,5.57542
11620,5.48292
11630,5.77779
11640,5.45667
11650,5.46042
11660,5.61733
11670,5.62629
11680,5.80158
11690,5.63958
11700,5.46917
11710,5.63846
11720,5.61125
11730,5.56517
11740,5.66862
11750,5.80075
11760,5.60946
11770,5.58613
11780,5.52762
11790,5.72704
11800,5.56417
11810,5.56696
11820,5.78025
11830,5.51417
11840,5.6375
11850,5.59337
11860,5.60383
11870,5.81317
11880,5.57621
11890,5.61096
11900,5.80596
11910,5.5635
11920,5.72542
11930,5.75642
11940,5.58812
11950,5.86038
11960,5.62933
11970,5.77529
11980,5.69367
11990,5.63508
12000,5.86738
12010,5.62479
12020,5.69117
12030,5.85342
12040,5.87737
12050,5.88112
12060,5.66771
12070,5.65088
12080,5.78908
12090,5.65637
12100,5.71779
12110,5.99075
12120,5.83046
12130,5.78183
12140,5.6925
12150,5.87063
12160,5.98508
12170,5.79379
12180,5.90779
12190,5.69317
12200,5.86146
12210,5.851
12220,5.75779
12230,5.81671
12240,5.68479
12250,5.76225
12260,5.67908
12270,5.86658
12280,5.93067
12290,5.81608
12300,5.70633
12310,5.70692
12320,5.87183
12330,5.73379
12340,6.15113
12350,6.23842
12360,6.04879
12370,6.47846
12380,5.96933
12390,6.66383
12400,6.302
12410,6.13508
12420,5.903
12430,5.99767
12440,6.88304
12450,7.15271
12460,6.74167
12470,6.22317
12480,7.27242
12490,10.3361
12500,6.52079
12510,6.58854
12520,6.71642
12530,7.07167
12540,10.8182
12550,7.00267
12560,6.50308
12570,6.15608
12580,6.22433
12590,5.92108
12600,6.38817
12610,6.07696
12620,6.22054
12630,5.932
12640,6.02317
12650,6.1575
12660,6.17492
12670,6.637
12680,6.27758
12690,6.19242
12700,6.65287
12710,7.47642
12720,6.20158
12730,5.95133
12740,6.15967
12750,6.03354
12760,5.99292
12770,6.32467
12780,6.1095
12790,6.20613
12800,5.99854
12810,6.37808
12820,6.28654
12830,6.02446
12840,6.405
12850,6.2335
12860,6.502
12870,6.28283
12880,6.18683
12890,6.36313
12900,6.11096
12910,6.28592
12920,6.05537
12930,6.24287
12940,6.25517
12950,6.1375
12960,6.34204
12970,6.27137
12980,6.51487
12990,6.33258
13000,6.17558
13010,6.44704
13020,6.30962
13030,6.72846
13040,6.15258
13050,6.58004
13060,6.41308
13070,6.34929
13080,8.36229
13090,6.27738
13100,6.52438
13110,6.23979
13120,6.5295
13130,6.16937
13140,6.40158
13150,6.26562
13160,6.14779
13170,6.23308
13180,6.19021
13190,6.20263
13200,6.29146
13210,6.17721
13220,6.22888
13230,6.25296
13240,6.32088
13250,6.31658
13260,6.30717
13270,6.25129
13280,6.269
13290,6.26508
13300,6.20883
13310,6.26708
13320,6.37496
13330,6.21833
13340,6.22358
13350,6.23187
13360,6.22575
13370,6.23083
13380,6.25471
13390,6.30883
13400,6.24058
13410,6.245
13420,6.27442
13430,6.24567
13440,6.28054
13450,6.24742
13460,6.30983
13470,6.39967
13480,6.45858
13490,6.26421
13500,6.2725
13510,6.2545
13520,6.28729
13530,6.29129
13540,6.28667
13550,6.31375
13560,6.3265
13570,6.30317
13580,6.32054
13590,6.45333
13600,6.46713
13610,6.46275
13620,6.47496
13630,6.49292
13640,6.35304
13650,6.352
13660,6.45683
13670,6.47758
13680,6.48258
13690,6.53758
13700,6.48883
13710,6.49317
13720,6.56183
13730,6.61158
13740,6.52175
13750,6.47604
13760,6.45638
13770,6.42992
13780,6.39375
13790,6.44096
13800,6.40487
13810,6.423
13820,6.43138
13830,6.41167
13840,6.4615
13850,6.42054
13860,6.41754
13870,6.45942
13880,6.44275
13890,6.46542
13900,6.46188
13910,6.45942
13920,6.45746
13930,6.46946
13940,6.48238
13950,6.47383
13960,6.48246
13970,6.50188
13980,6.46942
13990,6.50467
14000,6.53958
14010,6.50067
14020,6.58387
14030,6.53867
14040,6.55842
14050,6.56517
14060,6.53062
14070,6.51679
14080,6.54887
14090,6.51967
14100,6.54763
14110,6.86125
14120,6.61996
14130,7.12054
14140,8.61896
14150,7.79321
14160,8.73713
14170,8.567
14180,10.4543
14190,12.6146
14200,8.521
14210,7.23221
14220,6.95833
14230,6.68387
14240,6.8375
14250,6.8145
14260,6.68808
14270,6.88737
14280,6.73421
14290,6.87421
14300,6.80658
14310,6.86817
14320,6.70212
14330,6.8295
14340,7.02
14350,6.80021
14360,6.83354
14370,6.72992
14380,6.9405
14390,6.93575
14400,7.04625
14410,6.9535
14420,6.95079
14430,6.75779
14440,6.89817
14450,6.77167
14460,6.82937
14470,24.9083
14480,6.88829
14490,6.7495
14500,6.91942
14510,6.8945
14520,6.99967
14530,6.97029
14540,6.97646
14550,6.78763
14560,6.85562
14570,7.11979
14580,7.00275
14590,7.09608
14600,6.79021
14610,6.99304
14620,6.88442
14630,7.06842
14640,6.79213
14650,7.02725
14660,6.90746
14670,6.87263
14680,6.86279
14690,6.84817
14700,7.02404
14710,6.84571
14720,7.12729
14730,7.04671
14740,6.98175
14750,6.88258
14760,6.99812
14770,6.87771
14780,7.08558
14790,28.4366
14800,8.86988
14810,8.0415
14820,7.41108
14830,7.28825
14840,7.08038
14850,7.18979
14860,7.06358
14870,7.0925
14880,7.0525
14890,7.15671
14900,7.16567
14910,6.9935
14920,7.30358
14930,7.05517
14940,7.32658
14950,7.27533
14960,7.47333
14970,7.10538
14980,7.41929
14990,7.02371
15000,7.30237
15010,7.22771
15020,7.31233
15030,7.12725
15040,7.31058
15050,7.19113
15060,7.26629
15070,7.06704
15080,7.23417
15090,24.923
15100,26.2975
15110,8.68875
15120,7.67662
15130,7.35938
15140,7.2595
15150,7.21925
15160,8.813
15170,7.95733
15180,7.45529
15190,7.14579
15200,7.49579
15210,7.23642
15220,7.29404
15230,7.13283
15240,7.29475
15250,7.26967
15260,7.15192
15270,7.41521
15280,7.54696
15290,7.3725
15300,7.27079
15310,9.08571
15320,7.59092
15330,7.42379
15340,7.64154
15350,7.29054
15360,7.52242
15370,7.42404
15380,7.68354
15390,7.30825
15400,7.54208
15410,7.29842
15420,7.806
15430,7.37629
15440,7.59942
15450,7.53796
15460,7.69608
15470,7.31533
15480,7.722
15490,7.35337
15500,7.85787
15510,7.43579
15520,7.79533
15530,7.55387
15540,7.84854
15550,7.35583
15560,7.47325
15570,7.38233
15580,7.76383
15590,7.4
15600,7.77554
15610,7.49721
15620,7.82287
15630,7.48242
15640,7.86763
15650,7.54938
15660,7.76187
15670,7.48129
15680,7.77475
15690,7.45917
15700,7.8905
15710,7.54717
15720,7.83833
15730,7.473
15740,7.84187
15750,7.48729
15760,7.62367
15770,7.57258
15780,7.76708
15790,7.53204
15800,7.5675
15810,7.61342
15820,26.6304
15830,7.73562
15840,7.49783
15850,7.713
15860,7.44787
15870,7.70488
15880,7.44829
15890,7.59842
15900,7.50358
15910,7.69987
15920,7.51004
15930,7.76813
15940,7.63987
15950,8.03767
15960,7.54871
15970,7.91833
15980,7.51021
15990,8.1865
16000,7.70296
16010,8.03271
16020,7.65329
16030,7.86842
16040,7.97846
16050,7.81642
16060,7.90671
16070,7.90158
16080,7.92662
16090,7.532
16100,7.9865
16110,7.6565
16120,7.90258
16130,7.64704
16140,8.12621
16150,7.62192
16160,7.97083
16170,7.64708
16180,7.89292
16190,7.64492
16200,8.13442
16210,7.97017
16220,8.97413
16230,8.33875
16240,8.19787
16250,8.73788
16260,8.20529
16270,8.28967
16280,8.18204
16290,10.3144
16300,8.24229
16310,7.81779
16320,7.81637
16330,7.70117
16340,7.89542
16350,7.65071
16360,7.76554
16370,7.67521
16380,7.97333
16390,7.68387
16400,7.98979
16410,7.79104
16420,7.85975
16430,7.73937
16440,7.87079
16450,7.74737
16460,7.80842
16470,7.98854
16480,7.931
16490,7.92233
16500,7.90625
16510,7.95004
16520,7.84663
16530,7.93896
16540,7.8035
16550,7.96746
16560,7.96629
16570,8.01592
16580,7.82367
16590,7.92483
16600,7.85854
16610,8.03821
16620,8.031
16630,8.20637
16640,8.21925
16650,7.89792
16660,8.22617
16670,7.95329
16680,8.23612
16690,8.01983
16700,8.26754
16710,8.04946
16720,8.311
16730,8.08325
16740,8.21696
16750,8.24946
16760,8.00742
16770,8.24863
16780,8.14279
16790,8.26483
16800,8.06829
16810,8.28408
16820,8.16408
16830,8.14087
16840,8.049
16850,8.21475
16860,8.23908
16870,8.03117
16880,8.18671
16890,8.05738
16900,8.15117
16910,7.91829
16920,8.17829
16930,8.06304
16940,8.12875
16950,8.01108
16960,8.00429
16970,8.07217
16980,8.08254
16990,8.15792
17000,8.01042
17010,8.15321
17020,8.11533
17030,8.24071
17040,8.07646
17050,8.26163
17060,8.07146
17070,8.25113
17080,8.20925
17090,8.12417
17100,8.277
17110,8.18458
17120,8.43196
17130,8.11542
17140,8.35321
17150,8.127
17160,8.69071
17170,8.29692
17180,24.8852
17190,8.79142
17200,8.17492
17210,8.31629
17220,8.24537
17230,8.33329
17240,8.33525
17250,8.22233
17260,8.33742
17270,8.2635
17280,8.54796
17290,8.2435
17300,8.78271
17310,8.33608
17320,8.44817
17330,8.35596
17340,8.29821
17350,8.45429
17360,8.23554
17370,8.72325
17380,8.20337
17390,8.56183
17400,8.31217
17410,8.38113
17420,8.52075
17430,8.29996
17440,8.44117
17450,8.33408
17460,8.54283
17470,8.38617
17480,8.57183
17490,8.63308
17500,8.53867
17510,8.62283
17520,8.31542
17530,8.64033
17540,8.57017
17550,8.61283
17560,8.58592
17570,8.39583
17580,8.75008
17590,8.52158
17600,8.498
17610,8.35258
17620,8.61871
17630,8.69262
17640,8.40758
17650,8.53663
17660,8.38325
17670,8.59133
17680,8.48925
